img_id,label,xmin,xmax,ymin,ymax
90003.0,34.0,129.28,190.27,235.17,293.23
90003.0,34.0,141.14,204.14,236.33,295.28
90003.0,34.0,146.16,182.92,238.06,281.43
90003.0,34.0,130.63,195.7,257.51,251.05
90003.0,34.0,135.99,184.27,266.08,286.63
90003.0,34.0,131.75,184.44,249.41,259.2
90003.0,34.0,140.58,176.84,226.48,292.92
90003.0,34.0,133.18,181.63,270.47,254.01
90003.0,34.0,132.87,206.29,234.27,290.18
90003.0,34.0,132.76,196.55,265.98,261.01
90003.0,34.0,127.5,189.47,234.92,276.86
90003.0,34.0,145.92,203.9,222.97,275.0
90003.0,34.0,136.61,185.77,268.51,263.25
90003.0,34.0,133.84,184.31,244.83,298.64
90003.0,34.0,130.97,197.44,234.33,252.68
90003.0,18.0,147.62,351.49,210.47,352.73
90003.0,18.0,143.65,360.33,211.14,348.06
90003.0,18.0,123.73,343.66,182.58,369.2
90003.0,18.0,130.09,334.58,208.82,313.84
90003.0,18.0,134.4,343.27,184.31,372.7
90003.0,18.0,126.2,317.42,177.18,342.05
90003.0,18.0,146.72,341.74,179.3,309.78
90003.0,18.0,136.47,340.31,209.96,319.11
90003.0,18.0,139.19,313.1,179.41,333.2
90003.0,18.0,139.03,339.43,188.86,350.73
90003.0,18.0,126.15,304.01,184.98,326.29
90003.0,18.0,145.24,314.28,188.05,336.72
90003.0,18.0,128.11,314.42,175.25,370.14
90003.0,18.0,139.89,308.3,181.39,341.9
90003.0,18.0,147.47,322.45,190.56,326.75
90062.0,21.0,61.56,443.84,116.61,374.68
90062.0,21.0,63.46,437.5,120.96,364.49
90062.0,21.0,64.93,395.19,124.27,372.55
90062.0,21.0,57.66,442.49,119.1,395.92
90062.0,21.0,61.99,451.48,115.34,392.25
90062.0,21.0,56.58,436.47,124.2,420.19
90062.0,21.0,61.29,446.97,113.36,396.71
90062.0,21.0,56.34,431.5,116.49,386.55
90062.0,21.0,56.24,442.02,117.67,354.33
90062.0,21.0,64.46,435.17,121.55,360.36
90062.0,21.0,58.04,413.01,122.68,347.74
90062.0,21.0,63.39,452.98,110.1,371.57
90062.0,21.0,63.35,391.19,124.87,403.55
90062.0,21.0,56.78,433.26,110.33,378.76
90062.0,21.0,56.85,373.13,115.73,421.17
90062.0,21.0,58.84,377.03,126.08,396.7
90062.0,21.0,54.57,396.79,109.64,365.82
90108.0,70.0,474.21,594.41,253.99,425.13
90108.0,70.0,564.34,611.26,256.12,405.84
90108.0,70.0,566.85,701.08,257.42,448.71
90108.0,70.0,518.93,659.6,243.2,433.63
90108.0,70.0,528.31,671.16,231.76,407.01
90108.0,70.0,518.87,596.26,251.15,440.78
90108.0,70.0,509.91,593.79,249.79,403.58
90108.0,70.0,522.75,615.17,277.27,413.67
90108.0,70.0,556.61,662.58,251.5,383.16
90108.0,70.0,556.04,687.62,242.74,447.01
90108.0,70.0,499.97,679.92,268.67,443.48
90108.0,70.0,561.4,671.92,261.71,389.13
90108.0,70.0,500.5,595.75,233.82,419.5
90108.0,70.0,507.37,634.25,272.27,387.71
90108.0,70.0,547.86,687.35,237.81,443.98
90108.0,70.0,531.8,686.63,265.75,443.57
90108.0,81.0,102.35,260.94,247.52,502.42
90108.0,81.0,105.63,272.38,271.35,509.5
90108.0,81.0,98.54,269.8,273.32,438.56
90108.0,81.0,113.95,269.08,275.41,431.99
90108.0,81.0,104.23,272.53,233.72,428.79
90108.0,81.0,105.86,276.7,268.39,479.73
90108.0,81.0,116.56,239.1,239.43,503.99
90108.0,81.0,103.92,244.23,261.64,472.61
90108.0,81.0,111.05,250.39,239.89,459.8
90108.0,81.0,116.46,265.64,238.23,494.83
90108.0,81.0,104.32,246.38,254.98,469.84
90108.0,81.0,97.33,235.48,273.43,310.53
90108.0,81.0,116.2,268.58,234.39,335.25
90108.0,81.0,114.43,256.74,246.52,324.63
90108.0,81.0,116.39,279.35,252.97,302.84
90108.0,81.0,109.95,271.55,279.26,317.05
90108.0,81.0,106.95,263.44,274.81,335.47
90108.0,81.0,99.96,245.39,229.71,291.9
90108.0,81.0,96.97,260.87,249.37,333.34
90108.0,81.0,113.23,231.45,251.19,280.13
90108.0,81.0,109.85,254.81,278.56,303.98
90155.0,7.0,95.6,501.78,165.76,353.03
90155.0,7.0,89.09,502.62,178.62,313.25
90155.0,7.0,87.81,552.28,175.15,351.31
90155.0,7.0,84.06,536.85,175.15,324.75
90155.0,7.0,87.15,518.18,176.73,350.92
90155.0,7.0,94.16,515.33,180.17,333.24
90155.0,7.0,93.89,497.82,175.07,353.05
90155.0,7.0,86.31,543.86,185.93,318.13
90155.0,7.0,92.35,563.69,156.39,307.04
90155.0,7.0,86.75,533.45,155.94,297.2
90155.0,7.0,86.18,511.96,168.64,326.87
90155.0,7.0,86.39,542.29,161.1,301.6
90155.0,7.0,89.55,540.98,158.31,331.42
90155.0,7.0,79.34,562.94,167.06,331.97
90155.0,7.0,89.56,555.96,160.45,356.9
90155.0,7.0,83.94,548.5,169.55,347.2
90155.0,7.0,95.42,491.76,165.5,327.63
90208.0,6.0,161.68,561.14,38.09,391.28
90208.0,6.0,177.92,466.11,36.93,356.87
90208.0,6.0,164.58,551.71,34.53,367.87
90208.0,6.0,154.0,505.6,34.62,365.12
90208.0,6.0,155.99,516.39,33.98,425.09
90208.0,6.0,156.15,503.65,38.2,427.11
90208.0,6.0,152.77,529.89,34.64,420.42
90208.0,6.0,183.32,521.29,33.73,430.7
90208.0,6.0,157.99,547.64,40.79,430.74
90208.0,6.0,178.3,500.48,34.48,419.72
90208.0,6.0,155.34,516.26,40.67,418.74
90208.0,6.0,176.29,469.08,39.32,395.5
90208.0,6.0,168.74,466.47,39.67,358.3
90208.0,6.0,180.14,471.56,36.66,369.4
90208.0,6.0,154.14,538.1,39.53,387.3
90208.0,6.0,172.98,533.06,39.19,367.33
90208.0,6.0,155.33,533.56,40.49,390.6
90208.0,6.0,159.38,498.28,37.23,431.75
90208.0,6.0,33.07,197.31,102.44,326.32
90208.0,6.0,32.52,181.2,99.35,352.35
90208.0,6.0,31.34,189.26,117.74,377.05
90208.0,6.0,37.01,198.38,106.51,322.46
90208.0,6.0,32.71,187.04,98.21,343.71
90208.0,6.0,34.55,201.54,103.38,357.12
90208.0,6.0,32.79,180.91,103.74,380.8
90208.0,6.0,32.14,168.06,105.62,371.94
90208.0,6.0,32.31,190.77,107.59,351.37
90208.0,6.0,32.22,170.5,116.33,316.74
90208.0,6.0,30.57,182.92,106.22,360.56
90208.0,6.0,35.08,180.73,111.5,350.21
90208.0,6.0,34.52,196.27,103.86,340.35
90208.0,6.0,32.2,202.12,118.06,365.93
90208.0,6.0,36.4,187.83,116.29,372.67
90208.0,6.0,34.61,203.58,97.85,372.17
90208.0,6.0,33.8,181.74,113.06,381.86
90208.0,6.0,34.88,190.85,103.75,333.39
90208.0,6.0,0.0,46.48,132.09,297.07
90208.0,6.0,0.0,47.58,130.05,337.83
90208.0,6.0,0.0,45.98,133.75,313.28
90208.0,6.0,0.0,44.76,132.5,294.1
90208.0,6.0,0.0,46.73,122.17,310.92
90208.0,6.0,0.0,47.42,143.72,351.0
90208.0,6.0,0.0,53.95,134.97,344.35
90208.0,6.0,0.0,51.02,135.79,327.07
90208.0,6.0,0.0,47.22,125.61,326.49
90208.0,6.0,0.0,54.17,137.0,344.39
90208.0,6.0,0.0,53.39,119.63,338.59
90208.0,6.0,0.0,45.97,120.43,294.82
90284.0,1.0,69.93,601.46,160.36,621.76
90284.0,1.0,67.72,588.88,151.14,577.48
90284.0,1.0,74.82,584.23,154.78,615.1
90284.0,1.0,78.82,559.56,153.25,554.87
90284.0,1.0,73.07,551.76,150.99,588.53
90284.0,1.0,75.23,578.31,134.72,576.56
90284.0,1.0,77.07,616.41,134.95,543.99
90284.0,1.0,71.19,557.47,157.47,606.84
90284.0,1.0,66.5,568.81,136.52,602.01
90284.0,1.0,79.35,608.46,156.05,572.76
90284.0,1.0,69.26,569.54,136.43,522.12
90284.0,1.0,67.36,606.44,158.57,615.14
90284.0,1.0,71.51,544.7,146.21,618.14
90284.0,1.0,73.38,618.15,150.26,581.36
90284.0,1.0,73.28,632.81,161.05,566.26
90284.0,1.0,67.05,572.35,133.37,551.94
90284.0,1.0,72.06,639.41,147.08,521.28
90284.0,1.0,77.02,613.75,143.98,583.26
90284.0,1.0,75.3,630.42,134.76,571.76
90284.0,43.0,430.63,579.58,308.31,467.57
90284.0,43.0,423.09,569.69,334.84,477.35
90284.0,43.0,488.62,549.44,346.76,454.29
90284.0,43.0,416.75,585.01,349.64,457.85
90284.0,43.0,456.84,573.12,336.33,480.03
90284.0,43.0,457.9,574.2,318.53,432.53
90284.0,43.0,494.31,519.44,336.76,466.53
90284.0,43.0,431.66,570.79,305.37,419.57
90284.0,43.0,447.8,518.88,304.03,404.81
90284.0,43.0,431.86,570.47,354.33,445.46
90284.0,43.0,497.68,594.29,330.81,465.01
90284.0,43.0,462.89,528.33,301.74,400.41
90284.0,43.0,430.75,614.04,361.59,408.61
90284.0,43.0,427.3,530.73,326.73,412.3
90284.0,43.0,439.45,564.36,357.77,462.84
90284.0,43.0,446.43,536.53,363.52,445.06
90631.0,5.0,169.98,429.87,134.55,234.45
90631.0,5.0,162.72,416.3,135.44,207.57
90631.0,5.0,166.31,421.84,132.41,199.58
90631.0,5.0,186.52,439.89,116.43,214.89
90631.0,5.0,191.24,488.24,135.58,226.78
90631.0,5.0,174.61,424.57,124.94,228.93
90631.0,5.0,167.28,459.69,133.06,237.06
90631.0,5.0,186.92,491.88,129.78,234.16
90631.0,5.0,163.86,498.64,111.98,218.55
90631.0,5.0,170.29,431.28,123.51,233.25
90631.0,5.0,187.06,419.74,112.35,235.39
90631.0,5.0,195.4,435.64,131.33,213.25
90631.0,5.0,171.2,451.79,135.74,224.55
90631.0,5.0,181.2,410.0,117.16,217.56
90631.0,5.0,171.28,433.77,119.76,219.51
90631.0,5.0,190.47,446.46,117.27,213.2
90956.0,1.0,225.31,292.73,154.29,261.17
90956.0,1.0,222.1,295.0,172.72,252.34
90956.0,1.0,212.82,285.87,184.11,236.08
90956.0,1.0,250.34,290.68,175.6,265.03
90956.0,1.0,245.78,281.93,174.39,265.76
90956.0,1.0,244.91,282.47,159.59,231.26
90956.0,1.0,249.05,321.33,185.29,270.21
90956.0,1.0,232.97,332.09,158.41,243.24
90956.0,1.0,212.06,320.93,176.12,239.61
90956.0,1.0,248.59,284.53,162.66,225.73
90956.0,1.0,247.07,284.59,163.89,233.33
90956.0,1.0,247.5,284.21,162.5,247.25
90956.0,1.0,212.59,296.45,160.4,272.85
91495.0,1.0,147.97,315.47,50.16,358.48
91495.0,1.0,151.86,357.49,44.57,349.21
91495.0,1.0,155.48,332.36,44.01,380.29
91495.0,1.0,135.67,349.66,44.17,404.23
91495.0,1.0,156.07,370.14,46.2,373.31
91495.0,1.0,139.97,363.92,46.65,396.2
91495.0,1.0,141.52,350.94,44.17,364.04
91495.0,1.0,137.14,332.21,48.24,368.26
91495.0,1.0,132.75,370.53,43.67,386.57
91495.0,1.0,160.29,349.94,48.83,373.57
91495.0,1.0,156.28,306.32,45.92,385.51
91495.0,1.0,154.94,365.01,47.49,385.03
91495.0,1.0,153.59,310.02,47.96,350.22
91495.0,1.0,160.69,357.01,47.38,345.2
91495.0,1.0,159.75,345.77,46.29,379.43
91495.0,1.0,143.49,362.12,49.03,400.56
91495.0,1.0,142.32,313.77,48.45,374.97
91495.0,1.0,140.94,365.56,49.96,340.54
91495.0,1.0,146.21,343.91,48.51,380.0
91495.0,1.0,323.03,544.89,216.82,409.13
91495.0,1.0,296.65,614.09,232.39,437.8
91495.0,1.0,325.98,614.93,239.58,395.2
91495.0,1.0,343.94,625.74,217.94,437.07
91495.0,1.0,351.88,634.11,220.29,384.56
91495.0,1.0,352.24,531.68,218.0,405.13
91495.0,1.0,342.12,615.17,208.82,392.0
91495.0,1.0,321.08,548.06,229.67,414.66
91495.0,1.0,301.31,597.89,213.12,396.67
91495.0,1.0,337.94,605.84,236.78,453.19
91495.0,1.0,304.0,632.96,209.68,420.73
91495.0,1.0,362.48,614.04,215.77,423.1
91495.0,1.0,301.69,640.26,207.37,422.16
91495.0,1.0,355.66,600.72,201.31,384.23
91495.0,1.0,302.14,583.87,197.77,451.38
91495.0,1.0,358.55,579.81,216.64,412.91
91495.0,1.0,305.03,566.76,213.67,400.43
91495.0,1.0,334.87,622.56,202.73,374.88
91495.0,1.0,10.38,224.63,114.6,412.91
91495.0,1.0,10.45,222.32,104.59,421.3
91495.0,1.0,12.5,219.27,102.8,402.95
91495.0,1.0,11.28,224.83,110.16,443.03
91495.0,1.0,11.83,206.81,105.35,455.84
91495.0,1.0,12.04,219.1,116.01,406.14
91495.0,1.0,11.22,211.27,115.23,459.28
91495.0,1.0,12.04,219.92,115.82,463.25
91495.0,1.0,11.67,239.65,105.64,444.88
91495.0,1.0,12.29,228.64,104.94,403.63
91495.0,1.0,12.12,215.51,115.46,415.52
91495.0,1.0,10.5,213.03,123.8,428.24
91495.0,1.0,12.26,204.67,121.02,410.22
91495.0,1.0,11.7,229.67,120.85,440.99
91495.0,1.0,10.98,224.94,104.67,464.81
91495.0,1.0,10.7,203.99,103.26,397.06
91495.0,1.0,10.74,237.75,113.35,413.8
91495.0,1.0,11.08,240.71,103.76,385.31
91495.0,40.0,231.13,270.21,155.31,209.72
91495.0,40.0,225.14,274.41,160.33,196.77
91495.0,40.0,192.1,287.09,143.35,198.5
91495.0,40.0,213.4,282.38,158.84,203.15
91495.0,40.0,227.54,254.27,146.36,215.86
91495.0,40.0,226.19,296.8,148.2,199.04
91495.0,40.0,224.31,271.87,149.63,209.82
91495.0,40.0,202.08,265.76,137.36,187.93
91495.0,40.0,231.21,266.5,153.55,199.18
91495.0,40.0,212.39,267.99,158.93,208.8
91495.0,40.0,197.18,277.73,150.32,188.84
91495.0,40.0,225.07,292.95,145.6,203.75
91495.0,40.0,196.17,264.49,139.52,213.57
91495.0,40.0,223.47,290.46,155.72,182.37
91495.0,40.0,214.06,269.22,157.7,187.2
91495.0,1.0,79.37,266.06,91.56,411.19
91495.0,1.0,88.73,272.79,84.55,391.96
91495.0,1.0,87.19,285.57,88.08,417.42
91495.0,1.0,79.41,307.6,95.88,408.77
91495.0,1.0,83.34,270.91,92.3,389.66
91495.0,1.0,78.1,288.32,96.34,374.14
91495.0,1.0,80.88,270.28,99.36,421.7
91495.0,1.0,93.9,278.23,94.43,357.67
91495.0,1.0,78.86,288.6,92.49,356.28
91495.0,1.0,82.99,301.87,85.88,413.35
91495.0,1.0,87.41,281.51,86.81,379.69
91619.0,13.0,145.18,268.86,268.93,348.0
91619.0,13.0,135.86,282.48,231.05,374.22
91619.0,13.0,137.73,251.28,249.73,364.82
91619.0,13.0,145.39,267.96,265.78,353.73
91619.0,13.0,149.52,240.31,250.48,358.01
91619.0,13.0,134.7,251.21,274.13,389.62
91619.0,13.0,123.45,252.98,237.87,381.37
91619.0,13.0,128.74,239.25,257.34,341.28
91619.0,13.0,123.56,281.41,274.63,341.84
91619.0,13.0,141.47,255.24,232.43,332.16
91619.0,13.0,124.16,236.12,275.45,336.34
91619.0,13.0,140.5,276.41,280.12,383.67
91619.0,13.0,145.12,254.23,257.96,354.31
91619.0,13.0,130.29,248.26,233.46,364.49
91619.0,13.0,137.88,281.73,243.55,390.12
91619.0,13.0,134.63,243.35,238.75,346.66
91619.0,13.0,136.31,239.8,270.21,381.67
91654.0,57.0,3.2,238.01,4.68,231.91
91654.0,57.0,3.06,199.06,4.75,209.03
91654.0,57.0,3.46,235.06,3.96,220.12
91654.0,57.0,2.98,216.52,4.66,206.64
91654.0,57.0,3.18,199.19,4.62,226.6
91654.0,57.0,3.45,214.27,4.53,201.28
91654.0,57.0,3.21,216.01,4.38,217.07
91654.0,57.0,3.03,228.98,4.45,235.0
91654.0,57.0,3.39,230.42,4.39,199.97
91654.0,57.0,3.33,227.0,4.61,201.55
91654.0,51.0,19.54,626.95,15.56,514.59
91654.0,51.0,17.15,695.71,16.38,511.21
91654.0,51.0,17.74,603.19,16.93,461.12
91654.0,51.0,18.01,653.25,17.44,467.04
91654.0,51.0,18.41,625.0,15.83,469.52
91654.0,51.0,17.76,676.79,16.44,468.01
91654.0,51.0,16.95,672.93,17.67,514.25
91654.0,51.0,18.08,691.79,18.17,434.12
91654.0,51.0,17.53,661.45,15.89,470.36
91654.0,51.0,17.28,655.21,15.66,495.13
91921.0,24.0,284.68,607.98,202.66,408.69
91921.0,24.0,309.36,656.43,234.02,422.73
91921.0,24.0,326.78,633.66,212.47,446.86
91921.0,24.0,339.69,651.74,241.99,434.57
91921.0,24.0,301.58,608.03,205.72,436.02
91921.0,24.0,320.29,584.83,216.73,404.49
91921.0,24.0,333.35,638.24,238.14,436.36
91921.0,24.0,280.02,560.0,218.26,421.47
91921.0,24.0,289.34,635.73,207.6,428.97
91921.0,24.0,290.44,635.13,226.85,384.67
91921.0,24.0,314.75,593.55,218.15,456.76
91921.0,24.0,311.56,631.08,241.82,437.29
91921.0,24.0,335.67,646.88,221.3,436.07
91921.0,24.0,278.25,643.7,208.97,457.39
91921.0,24.0,307.83,633.69,209.46,433.35
91921.0,24.0,299.1,638.03,217.5,458.81
91921.0,24.0,282.59,643.11,204.99,418.71
91921.0,24.0,324.06,600.83,246.21,416.89
91921.0,24.0,75.24,201.32,317.83,425.6
91921.0,24.0,69.73,213.37,321.76,362.5
91921.0,24.0,68.27,220.26,295.76,368.58
91921.0,24.0,74.14,207.09,286.12,398.71
91921.0,24.0,72.3,218.47,283.41,413.75
91921.0,24.0,71.74,216.64,324.15,393.69
91921.0,24.0,76.72,196.37,313.6,426.67
91921.0,24.0,74.54,191.18,300.75,380.38
91921.0,24.0,77.25,223.74,272.28,353.61
91921.0,24.0,76.03,195.35,295.33,373.74
91921.0,24.0,72.39,187.64,312.8,397.02
91921.0,24.0,68.86,188.04,296.21,398.88
91921.0,24.0,64.76,223.42,288.13,413.89
91921.0,24.0,67.36,207.89,291.56,382.34
91921.0,24.0,74.44,214.93,311.88,376.77
91921.0,24.0,70.35,199.89,286.67,360.23
91921.0,24.0,73.86,196.49,319.69,431.16
92124.0,81.0,233.42,324.9,368.04,394.77
92124.0,81.0,216.12,350.2,336.38,409.16
92124.0,81.0,212.4,349.26,333.77,402.67
92124.0,81.0,201.58,374.79,329.73,463.75
92124.0,81.0,219.62,373.31,324.64,407.19
92124.0,81.0,203.43,374.23,385.1,466.64
92124.0,81.0,201.12,321.52,349.0,386.41
92124.0,81.0,222.56,329.89,344.68,450.48
92124.0,81.0,222.63,323.57,381.09,435.18
92124.0,81.0,198.3,337.96,354.25,425.94
92124.0,81.0,198.97,348.38,360.91,454.06
92124.0,81.0,199.85,324.87,359.74,424.36
92124.0,81.0,207.82,349.77,370.29,434.19
92124.0,81.0,227.47,356.12,367.74,466.38
92124.0,81.0,197.37,323.41,353.06,402.21
92124.0,70.0,244.17,373.45,414.64,632.93
92124.0,70.0,259.72,368.02,404.43,592.07
92124.0,70.0,245.21,332.84,389.14,658.57
92124.0,70.0,227.99,367.81,454.11,620.9
92124.0,70.0,226.74,350.51,384.67,680.18
92124.0,70.0,262.91,335.15,450.02,630.22
92124.0,70.0,226.97,368.61,407.76,626.15
92124.0,70.0,229.15,362.76,420.57,692.31
92124.0,70.0,241.28,330.4,419.72,676.8
92124.0,70.0,233.79,392.63,449.52,655.66
92124.0,70.0,226.87,372.92,394.05,658.57
92124.0,70.0,231.48,341.23,451.4,647.66
92177.0,61.0,136.45,528.06,31.68,593.64
92177.0,61.0,138.74,521.97,30.72,531.25
92177.0,61.0,140.42,540.14,30.08,580.69
92177.0,61.0,149.85,547.66,28.85,585.32
92177.0,61.0,134.55,498.05,30.86,561.65
92177.0,61.0,138.79,544.91,29.08,541.02
92177.0,61.0,142.45,515.82,28.65,549.9
92177.0,61.0,135.99,495.2,31.7,531.0
92177.0,61.0,132.75,494.42,29.83,582.94
92177.0,61.0,139.22,508.56,28.13,558.65
92177.0,61.0,148.13,532.82,29.34,525.53
92177.0,61.0,146.16,467.91,29.66,564.15
92177.0,61.0,141.03,543.37,30.19,548.91
92177.0,61.0,144.16,513.77,30.21,603.6
92839.0,23.0,81.29,592.44,23.66,518.5
92839.0,23.0,86.65,663.13,23.87,506.7
92839.0,23.0,78.74,663.74,21.74,483.37
92839.0,23.0,85.66,631.0,25.05,468.86
92839.0,23.0,79.17,619.14,23.11,527.16
92839.0,23.0,75.6,580.36,21.76,480.53
92839.0,23.0,85.02,692.39,25.52,506.44
92839.0,23.0,88.57,633.51,21.7,480.84
92839.0,23.0,84.31,650.17,22.67,491.61
92839.0,23.0,84.65,649.96,23.79,496.62
92839.0,23.0,82.84,581.23,22.02,485.91
92839.0,23.0,83.15,688.07,25.56,507.92
92839.0,23.0,84.44,629.52,25.14,516.64
92839.0,23.0,86.47,689.93,24.97,447.43
92839.0,23.0,75.13,640.53,24.46,475.85
92839.0,23.0,79.9,610.32,21.52,505.14
92839.0,23.0,87.84,601.64,22.04,475.77
92839.0,23.0,88.2,576.97,22.01,518.42
92839.0,23.0,84.06,683.31,21.73,513.79
93261.0,1.0,62.57,274.13,32.06,224.0
93261.0,1.0,53.59,237.4,34.43,234.87
93261.0,1.0,61.26,265.81,32.2,256.5
93261.0,1.0,56.11,247.34,33.34,251.17
93261.0,1.0,63.04,287.43,33.02,233.95
93261.0,1.0,60.48,273.75,34.43,251.25
93261.0,1.0,57.68,277.86,34.32,236.32
93261.0,1.0,59.45,266.02,36.11,228.89
93261.0,1.0,63.27,244.1,34.64,226.77
93261.0,1.0,63.02,274.37,33.31,260.83
93261.0,1.0,63.42,263.39,32.13,245.59
93261.0,1.0,62.06,279.89,35.04,243.89
93261.0,1.0,54.41,247.08,33.02,224.99
93261.0,1.0,59.16,248.07,34.26,228.58
93261.0,1.0,57.43,284.17,36.9,237.64
93261.0,1.0,56.99,241.82,36.53,225.99
93261.0,1.0,55.91,279.26,32.41,245.57
93261.0,1.0,53.23,286.37,32.67,263.27
93261.0,1.0,55.19,286.72,35.06,239.17
93261.0,38.0,63.2,440.5,138.78,300.78
93261.0,38.0,57.64,451.57,125.62,298.36
93261.0,38.0,67.15,505.85,119.8,290.64
93261.0,38.0,64.46,478.03,126.92,295.67
93261.0,38.0,56.95,462.73,119.79,342.51
93261.0,38.0,58.89,480.35,122.39,348.94
93261.0,38.0,58.99,470.18,123.98,297.42
93261.0,38.0,59.17,501.27,132.95,315.1
93261.0,38.0,56.46,497.67,122.18,328.73
93261.0,38.0,62.06,442.39,130.06,291.12
93261.0,38.0,56.74,487.1,130.8,341.28
93261.0,38.0,66.78,518.33,136.2,321.41
93261.0,38.0,67.0,490.83,134.28,337.05
93261.0,1.0,312.77,500.48,162.21,407.61
93261.0,1.0,339.36,469.5,156.96,344.38
93261.0,1.0,343.33,451.1,168.9,356.32
93261.0,1.0,317.63,477.2,164.38,355.88
93261.0,1.0,325.05,487.99,154.09,348.3
93261.0,1.0,305.51,450.09,157.46,341.06
93261.0,1.0,317.12,478.86,169.88,407.93
93261.0,1.0,296.1,510.87,175.43,340.87
93261.0,1.0,309.97,509.66,159.23,361.05
93261.0,1.0,323.84,471.69,162.35,397.06
93261.0,1.0,293.92,492.38,175.09,356.77
93965.0,24.0,54.22,467.21,96.45,408.71
93965.0,24.0,50.51,426.35,92.99,417.74
93965.0,24.0,52.1,394.97,103.7,437.2
93965.0,24.0,49.84,455.69,90.14,469.75
93965.0,24.0,55.85,430.31,90.48,452.71
93965.0,24.0,50.82,436.1,104.35,392.82
93965.0,24.0,55.09,458.0,93.82,441.89
93965.0,24.0,55.27,389.38,98.8,389.87
93965.0,24.0,50.12,457.74,94.41,419.43
93965.0,24.0,55.63,390.99,98.3,460.06
93965.0,24.0,56.85,417.85,90.05,403.78
93965.0,24.0,49.1,405.12,88.52,432.68
93965.0,24.0,47.95,391.92,104.98,434.7
93965.0,24.0,50.95,437.53,94.17,474.32
93965.0,24.0,49.28,458.16,101.2,410.71
93965.0,24.0,56.87,395.83,97.6,405.82
93965.0,24.0,50.59,442.93,96.54,407.61
93965.0,24.0,52.28,471.14,104.4,421.01
93965.0,24.0,412.51,556.36,45.11,225.44
93965.0,24.0,430.6,563.06,49.47,239.9
93965.0,24.0,434.29,537.36,48.72,230.42
93965.0,24.0,451.13,598.59,48.78,217.52
93965.0,24.0,431.87,545.48,46.85,203.65
93965.0,24.0,453.11,517.51,48.25,220.94
93965.0,24.0,408.96,565.09,42.08,202.59
93965.0,24.0,455.59,570.24,41.75,208.76
93965.0,24.0,452.59,526.94,45.57,201.19
93965.0,24.0,387.24,569.51,49.24,227.72
93965.0,24.0,398.17,511.09,49.12,230.55
93965.0,24.0,416.0,568.14,50.27,233.74
93965.0,24.0,453.06,606.04,46.69,235.71
93965.0,24.0,439.02,575.35,45.01,235.93
93965.0,24.0,410.44,602.59,44.89,202.91
93965.0,24.0,450.65,594.74,44.96,239.13
93965.0,24.0,431.9,534.02,48.35,214.77
93965.0,24.0,446.31,516.05,43.65,234.71
94326.0,15.0,14.07,261.7,213.33,378.48
94326.0,15.0,13.31,247.59,207.64,400.09
94326.0,15.0,12.89,265.94,221.58,397.22
94326.0,15.0,11.94,252.32,211.74,445.15
94326.0,15.0,12.43,249.97,211.74,394.86
94326.0,15.0,12.37,248.07,211.83,395.53
94326.0,15.0,12.15,298.64,223.51,424.87
94326.0,15.0,12.86,260.03,194.52,437.69
94326.0,15.0,13.99,250.27,204.92,416.08
94326.0,15.0,12.34,297.93,215.52,404.83
94326.0,15.0,12.86,272.21,218.46,401.73
94326.0,15.0,13.88,294.63,219.38,401.66
94326.0,15.0,11.91,248.33,185.86,423.83
94326.0,1.0,40.17,257.86,138.34,391.05
94326.0,1.0,42.89,251.22,146.84,382.72
94326.0,1.0,43.3,224.29,144.03,448.73
94326.0,1.0,42.56,260.24,139.45,387.11
94326.0,1.0,38.31,264.48,149.03,399.23
94326.0,1.0,41.92,233.75,145.11,450.57
94326.0,1.0,37.36,228.18,138.43,443.21
94326.0,1.0,43.41,242.76,140.77,436.87
94326.0,1.0,43.95,259.9,133.44,446.79
94326.0,1.0,39.55,263.21,129.58,443.63
94326.0,1.0,38.5,245.02,135.05,403.72
94336.0,81.0,43.73,485.9,29.51,334.14
94336.0,81.0,41.44,449.73,30.48,341.79
94336.0,81.0,48.86,506.92,31.94,295.62
94336.0,81.0,41.54,423.36,30.15,323.11
94336.0,81.0,50.08,447.81,32.57,307.46
94336.0,81.0,46.17,465.14,31.96,298.97
94336.0,81.0,43.06,431.85,30.82,288.42
94336.0,81.0,48.69,508.71,34.99,323.02
94336.0,81.0,41.96,435.61,30.29,285.12
94336.0,81.0,43.24,425.97,32.07,296.38
94336.0,81.0,43.41,464.42,32.61,286.01
94336.0,81.0,46.91,466.91,34.07,295.19
94336.0,81.0,47.33,512.33,32.9,322.75
94336.0,81.0,42.01,484.75,30.51,327.99
94336.0,81.0,42.94,452.47,34.07,338.55
94336.0,81.0,45.41,474.83,32.64,341.77
94336.0,17.0,134.32,358.98,25.09,281.23
94336.0,17.0,134.22,384.64,24.48,316.47
94336.0,17.0,135.68,397.41,22.55,289.2
94336.0,17.0,138.79,381.23,23.03,291.31
94336.0,17.0,138.97,365.21,22.64,272.95
94336.0,17.0,151.23,417.82,22.59,312.5
94336.0,17.0,143.11,387.5,24.52,294.34
94336.0,17.0,150.55,383.05,23.94,274.74
94336.0,17.0,149.38,410.89,24.06,264.23
94336.0,17.0,151.99,352.86,23.05,315.87
94336.0,17.0,149.63,390.37,24.14,299.79
94336.0,17.0,149.67,418.79,24.41,264.67
94336.0,17.0,139.67,389.47,20.63,302.7
94336.0,17.0,142.91,416.55,22.04,302.4
